id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
798957;Spiral Stair Duplex in Quiet South End Townhouse;1651480;Edward;0;South End;42.34121342;-71.07571054;Entire home/apt;327;3;338;2018-11-12;5.01;5;29
799701;Large Sunny Apartment in JP;4210157;Marian;0;Jamaica Plain;42.32085835;-71.11249877;Entire home/apt;300;4;2;2015-04-21;0.03;2;0
801680;*$129 Special!  BOSTONS BEST!!* Minutes to Center*;8229;Terry;0;Roxbury;42.32852348;-71.09539244;Entire home/apt;169;3;38;2018-10-18;0.52;6;171
801722;$99 Special!!  Minutes to Center!  Private Space;8229;Terry;0;Roxbury;42.32819244;-71.09404877;Entire home/apt;149;3;33;2018-11-11;0.46;6;254
815639;?Sophisticated Saucy Studio | Easy T Access!?;3637081;Jason Or Jose;0;North End;42.36758116;-71.05611278;Entire home/apt;125;1;476;2018-11-03;7.17;6;336
820073;Modern Loft, 1700 SqFt. Location!;1911807;Kelly & Chris;0;Downtown;42.35628105;-71.0614093;Entire home/apt;275;2;65;2018-11-04;0.96;2;272
824244;Cozy place in The Heart of Boston;4335656;Ione;0;South End;42.34675815;-71.07416682;Private room;95;5;0;0;0;1;0
826706;Private Room in Spacious Apartment3;1997048;ToRena;0;Dorchester;42.29996396;-71.08060444;Private room;79;3;7;2015-09-29;0.11;5;200
839265;Private Room in Spacious Apartment2;1997048;ToRena;0;Dorchester;42.2982235;-71.07621396;Private room;49;3;23;2018-09-12;0.33;5;360
848152;2-Bed Loft w/Soaring Ceilings & Parking near the T;1220808;Alisa;0;Mission Hill;42.32741025;-71.09931469;Entire home/apt;299;2;43;2018-10-22;0.62;2;41
849408;Perfect & Practical Boston Rental (1,000+ sqft);4434391;Damon;0;Roslindale;42.28882028;-71.1395101;Entire home/apt;239;3;52;2018-10-27;0.88;3;206
851927;Steps to Hynes, Prudential, & Copley Square!;2204348;Nina;0;South End;42.34559448;-71.0748806;Entire home/apt;150;28;25;2018-09-15;0.69;1;352
891661;GORGEOUS WATER FRT NORTH END STUDIO;4737456;Paolo;0;North End;42.36853097;-71.05362605;Entire home/apt;125;2;323;2018-11-02;4.68;1;182
891953;Coolest tri level, BEST location by Faneuil Hall;3137257;Local Furnished Rentals;0;Downtown;42.36135706;-71.05567311;Entire home/apt;185;2;64;2018-11-15;1.17;8;364
894539;Private room in house ;4762495;Jennifer;0;Roslindale;42.29090393;-71.13023771;Private room;90;2;53;2018-08-27;0.85;2;316
916123;Historical 1 Bedroom Apt- ''One if by land!'';3637081;Jason Or Jose;0;North End;42.36722286;-71.05736033;Entire home/apt;125;1;473;2018-11-04;6.97;6;298
951480;[1246-2C]Elegant 2BRs - Fenway Area;25188;Seamless;0;Fenway;42.34296742;-71.10251385;Entire home/apt;435;3;1;2014-02-11;0.02;66;89
957224;Beautiful 3 BR with Great Location;4210157;Marian;0;Jamaica Plain;42.31885965;-71.11451513;Entire home/apt;275;3;77;2017-10-16;1.15;2;0
962610;Convenient Boston Hotel Alternative;4434391;Damon;0;West Roxbury;42.29052559;-71.14105591;Entire home/apt;119;3;70;2018-11-05;1.09;3;197
989163;Victorian Dream Studio, South End;5430185;Laura;0;South End;42.34285805;-71.07339305;Entire home/apt;170;59;28;2018-09-03;0.44;7;336
990668;Auburn Bed/Bath Suite in  South End Penthouse;1651480;Edward;0;South End;42.34145742;-71.0764061;Private room;157;3;206;2018-11-13;3.1;5;26
994317;[1168-2C] 2BR w/Indoor Pool in the Heart of Boston;25188;Seamless;0;Chinatown;42.35219725;-71.0619951;Entire home/apt;499;4;4;2015-07-31;0.06;66;89
1009275;Urban Treehouse;868067;Laura;0;South Boston;42.33268667;-71.04535692;Private room;120;2;55;2018-11-11;2.68;2;301
1030500;Cozy apartment, free parking, quiet neighborhood;5670669;Kelly;0;Jamaica Plain;42.29106052;-71.11593555;Entire home/apt;107;1;19;2018-06-03;0.29;1;201
1031655;[1798-3] 3BR At Emerson Place-Boston;25188;Seamless;0;West End;42.36457878;-71.06982385;Entire home/apt;326;7;0;0;0;66;89
1038465;HANCOCK TOWER/COPLEY ROOM;85770;Robert;0;South End;42.34643651;-71.07480756;Private room;140;2;232;2018-11-03;3.4;5;89
1042420;Easy access to Airport, Downtown, Seaport. Fenway;5715872;Joan And Charlotte;0;East Boston;42.38362468;-71.02023226;Entire home/apt;170;2;87;2018-11-16;1.33;1;347
1055627;Spacious 1 bdrm in Beacon Hill ;4299002;Lauren;0;Beacon Hill;42.36075556;-71.06399474;Entire home/apt;125;2;8;2018-09-09;0.12;2;8
1058448;Private room in Boston;3920014;Patti And Javier;0;Jamaica Plain;42.31217591;-71.10473244;Private room;80;1;22;2018-09-30;0.32;1;200
1067184;Cozy apartment/lovely bedroom on quiet JP street;848706;Phyllis;0;Jamaica Plain;42.30633269;-71.1190246;Entire home/apt;75;14;81;2018-10-14;1.21;2;227
1071235;Cozy JP Studio-Great Location!;965697;Chris & Kristina;0;Jamaica Plain;42.31747806;-71.10819474;Entire home/apt;90;2;286;2018-10-25;4.25;2;326
1074406;Extremely Convenient & Clean Studio;778098;Kenny;0;Fenway;42.34352163;-71.09613946;Entire home/apt;165;4;80;2018-09-01;1.2;2;4
1077105;Studio Apt. for Rent in South End, ;5927277;J;0;South End;42.34021512;-71.07499794;Entire home/apt;176;1;0;0;0;1;200
1081386;Close to South End and Mass Ave;2871556;Denzil;0;Roxbury;42.33092787;-71.07152243;Private room;70;3;127;2018-11-14;1.9;1;70
1090413;Back Bay-Boston Center-Elegant Hse-Lge Rm-Pvt Bath;1984434;Irene;0;Back Bay;42.34501592;-71.08030238;Private room;106;3;118;2018-11-12;2.24;2;338
1090545;BackBayBostonCtr-Elegant Hse-Pvt Bath&Rm-Comfy Bed;1984434;Irene;0;Back Bay;42.34373293;-71.0822372;Private room;99;3;77;2018-11-12;1.16;2;350
1092093;Duplex Penthouse in Longwood Area;26988;Anne;0;Mission Hill;42.33285413;-71.10115049;Entire home/apt;95;5;25;2018-09-20;0.38;13;359
1102623;Penthouse Bedroom on Freedom Trail;5622624;Ashley;0;Charlestown;42.37475773;-71.05941798;Entire home/apt;125;4;94;2018-10-27;1.88;1;2
1109224;4 bedroom Victorian Condo unit;1531239;Lita;0;Jamaica Plain;42.32051086;-71.11215759;Entire home/apt;439;2;62;2018-09-17;0.98;1;315
1112067;warm and Cozy;6103425;Steve;0;Dorchester;42.30453932;-71.06103578;Private room;61;1;177;2018-11-03;2.62;5;311
1112193;Warm and Cozy, Room B;6103425;Steve;0;Dorchester;42.29887615;-71.06489096;Private room;65;1;248;2018-10-29;3.71;5;320
1115394;A comfy room in the hills of JP;884747;Meg;0;Jamaica Plain;42.31000894;-71.10176365;Private room;91;2;230;2018-10-13;3.56;2;46
1128894;Victorian charm in the city;6103425;Steve;0;Dorchester;42.3012617;-71.06280792;Private room;60;1;176;2018-11-03;2.79;5;352
1136972;Boston Room/Free Transit/ By Subway;1480518;Lisa;0;Jamaica Plain;42.29444215;-71.11994538;Private room;60;1;344;2017-06-20;5.19;5;0
1141522;5min to Downtown Boston, walk to T;1407005;Izzy;0;East Boston;42.37751972;-71.03418118;Private room;115;1;429;2018-11-02;6.4;4;87
1143345;[2035-2C] New, Luxury 2BR Apartments -Seaport Area;25188;Seamless;0;South Boston Waterfront;42.34887715;-71.03886052;Entire home/apt;309;30;1;2015-06-19;0.02;66;364
1147871;Room in Boston Fantastic Location;1407005;Izzy;0;East Boston;42.37761184;-71.03519758;Private room;105;1;439;2018-11-10;6.56;4;87
1167987;Long-term Rental: Single Room/Sh Bath/No Cooking;7969;Carolyn;0;Roslindale;42.29316707;-71.13015649;Private room;26;90;8;2018-06-07;0.13;2;320
1170157;Contemporary Fort Hill Condo;5243773;Chad & Mercy;0;Roxbury;42.32476933;-71.09475988;Entire home/apt;135;2;8;2018-08-12;0.12;2;8
1171578; Private Room in a One Family House;3765817;Frank;0;Brighton;42.35383952;-71.16794709;Private room;99;1;219;2018-11-12;3.44;1;358
1175376;Renovated in So End|Balcony|Fun Area| 2BR 1BA #2;1444340;Will;0;Roxbury;42.33903881;-71.0810442;Entire home/apt;275;2;84;2018-08-23;1.27;37;0
1178106;Cozy Room in Great Location Boston;1407005;Izzy;0;East Boston;42.37668853;-71.03428152;Private room;99;1;427;2018-11-11;6.4;4;89
1178162;Private Room in Great Location Boston;1407005;Izzy;0;East Boston;42.37779634;-71.03466633;Private room;100;1;394;2018-11-11;5.89;4;85
1183032;Charming South End, Boston Condo;6471589;Mary Kate;0;South End;42.3412203;-71.07532969;Entire home/apt;150;7;31;2018-08-20;0.48;1;0
1187188;Entire loft in Boston;2238969;Kenji;0;Jamaica Plain;42.30692772;-71.10789386;Entire home/apt;130;3;25;2018-10-09;0.45;1;354
1197857;19th Century on Tremont | Modern Unit 1BR 1BA #6;1444340;Will;0;Roxbury;42.33852368;-71.07984588;Entire home/apt;167;2;106;2018-10-20;1.61;37;116
1198779;Ocean view,ideal for event atendees;6549153;Alfredo;0;South Boston;42.33138926;-71.04268168;Private room;89;1;34;2015-07-06;0.51;1;0
1200502;Charming Garden Studio In South End;6557340;Karoline;0;South End;42.33843449;-71.07684759;Entire home/apt;165;2;78;2018-10-15;1.25;1;294
1203130;1or 2 bedroom w/stunning city views;887148;Dawn;0;Charlestown;42.38129323;-71.06704192;Private room;395;2;1;2013-08-05;0.02;6;320
1204755;Bright Artist Loft;499127;Sarah;0;Roxbury;42.33311251;-71.07493728;Entire home/apt;200;3;17;2018-09-17;0.26;1;139
1220971;Boston Huge 1BR Best location (h2b);5578043;Dror;0;North End;42.36509661;-71.053646;Entire home/apt;159;2;122;2018-11-08;2.07;9;219
1222327;Cozy, 2 bedroom near medical area!;6668129;Chuck;0;Jamaica Plain;42.32473174;-71.10791788;Entire home/apt;121;5;8;2018-09-29;0.18;1;71
1240598;Downtown Studio, Historic Theater District;2356643;Voyage;0;Downtown;42.35257069;-71.06360431;Entire home/apt;145;2;144;2018-11-07;2.18;11;83
1252289;South End brownstone private room;1462158;Chris & Claire;0;South End;42.33533589;-71.07425652;Private room;99;3;111;2017-09-28;1.69;1;0
1252489;Beacon Hill 1-Bed;6824319;Samantha;0;Beacon Hill;42.3610482;-71.06593422;Entire home/apt;200;2;65;2017-08-28;0.98;1;0
1275498;Parlor Retreat, South End studio;5430185;Laura;0;South End;42.34419543;-71.07363011;Entire home/apt;160;30;23;2018-10-25;0.36;7;303
1278391;Perfect Back Bay get away! ;6957165;Melissa;0;Back Bay;42.34853314;-71.08548558;Entire home/apt;199;1;35;2015-05-31;0.64;1;0
1303261;HISTORIC BEACON HILL-ENJOY OUR CAT;2120816;Larry;0;Beacon Hill;42.35880311;-71.06972216;Entire home/apt;650;3;23;2018-10-25;0.37;1;364
1321422;Barney's Master Bedroom T Downtown;6608084;CarneyFamily;0;Dorchester;42.30838012;-71.04694267;Private room;76;1;438;2018-11-08;6.74;7;243
1327725;Modern 2 BR in Brighton with Parking;7205617;Mikhail;0;Brighton;42.34566831;-71.13921858;Entire home/apt;147;3;205;2018-11-10;3.16;1;128
1332786;Cozy Sunporch, Quick Downtown;6608084;CarneyFamily;0;Dorchester;42.30921908;-71.04564116;Private room;47;1;309;2018-11-13;4.75;7;182
1340649;Charming 1BR available in South Boston Condo;7271526;Mk;0;South Boston;42.3282538;-71.05703601;Private room;100;2;22;2018-11-11;0.44;1;175
1342370;Exposed Brick|Private Balcony|So End 2BR 1BA #1;1444340;Will;0;Roxbury;42.33778383;-71.07967634;Entire home/apt;265;2;98;2018-10-29;1.57;37;128
1352776;Cozy Condo w/ Separate Bath;7341841;Carol;0;Dorchester;42.31189661;-71.07336743;Private room;80;2;45;2018-10-28;1.59;1;178
1373520;Reader's Dream Room--w/parking!--by Orange line;1220808;Alisa;0;Mission Hill;42.32745887;-71.09931845;Private room;50;1;149;2018-11-03;2.37;2;37
1374434;Authentic Boston, cozy room;255183;Michelle;0;Roxbury;42.32496967;-71.08948888;Private room;65;28;33;2018-09-01;0.53;5;112
1374466;Real Boston, off the beaten track;255183;Michelle;0;Roxbury;42.32642042;-71.09013271;Private room;67;28;34;2018-09-01;0.57;5;15
1375194;2 bed modern new North End Boston;6274286;Florence;0;North End;42.36650883;-71.05284004;Entire home/apt;399;7;20;2015-10-11;0.32;1;365
1391215;Nice Cozy / room E;119019;Hermina;0;Dorchester;42.2980111;-71.05844705;Private room;40;1;215;2018-11-03;3.35;10;358
1403408;Big Boston room, walk to Longwood;255183;Michelle;0;Roxbury;42.3246478;-71.0886937;Private room;68;28;15;2018-01-30;0.23;5;60
1425973;Historic brick Victorian row house ;1015632;Kevin;0;South End;42.33937086;-71.08025759;Private room;350;2;23;2018-10-25;0.37;2;48
1426711;2 Private Rooms Near T;7673571;Alexandra;0;Mission Hill;42.33220057;-71.10172331;Private room;160;3;23;2018-09-09;0.36;2;138
1426754;Boston Best furnished Studio (H2a);5578043;Dror;0;North End;42.36482415;-71.05370724;Entire home/apt;99;2;199;2018-11-12;3.13;9;257
1445064;Bright Sunlit bedroom near Spaulding/Downtown;4724006;Rosalia;0;Charlestown;42.37963303;-71.06191588;Private room;69;1;95;2018-08-25;1.5;1;260
1454258;Inviting Queen Anne Victorian B + B;7799789;Bruce;0;Dorchester;42.30843874;-71.04639582;Private room;80;1;263;2018-11-12;4.09;3;347
1471308;Cozy Private Room Near Transit;7673571;Alexandra;0;Mission Hill;42.33393473;-71.10313501;Private room;70;2;156;2018-10-31;2.43;2;321
1472481;John and Robert's Harbor View ;6608084;CarneyFamily;0;Dorchester;42.30977354;-71.04715292;Private room;75;1;441;2018-11-12;6.99;7;241
1472520;Andrea's Private Bath T Downtown;6608084;CarneyFamily;0;Dorchester;42.30810534;-71.04619636;Private room;83;1;472;2018-11-13;7.4;7;189
1489289;Spacious South End 1BD in charming square;7964081;Gabriella;0;South End;42.33663178;-71.07488543;Entire home/apt;125;1;60;2018-09-17;1.18;1;0
1494726;Cozy in Rozzie!;7506913;Maria Cecilia;0;Roslindale;42.27571563;-71.13013943;Private room;75;7;14;2018-09-07;0.27;1;343
1498719;Pristine studio in prime Back Bay location!;8008692;Randy;0;Back Bay;42.35121527;-71.083148;Entire home/apt;325;3;20;2018-10-31;0.32;1;362
1510876;Room with Sleeper Sofa Bed;7799789;Bruce;0;Dorchester;42.31018704;-71.04828823;Private room;60;1;34;2018-11-12;0.53;3;324
1523772;Blue & White Haven;8130814;Lison;0;Brighton;42.35373011;-71.16107243;Entire home/apt;120;30;0;0;0;1;261
1541166;Beautiful Studio 15 min to Downtown;552418;Vanya;0;Charlestown;42.38159418;-71.07891531;Entire home/apt;119;2;31;2018-10-07;0.5;1;45
1544144;Charming Historic Home in Charlestown;7353037;Nancy And Tom;0;Charlestown;42.37203084;-71.0616548;Entire home/apt;350;3;3;2018-10-15;0.48;1;244
1544702;Mary's Ocean View Metro Downtown;6608084;CarneyFamily;0;Dorchester;42.30944862;-71.04554952;Private room;77;1;461;2018-11-08;7.3;7;246
1545185;Large 1Bed w/ Gorgeous Kitchen + Bath;697401;Nick;0;Brighton;42.34839859;-71.1569625;Entire home/apt;140;1;89;2018-11-04;1.43;3;144
1550047;Remodeled Unit|Open Plan|South End 3BR 2BA #3;1444340;Will;0;Roxbury;42.33832831;-71.08132466;Entire home/apt;330;2;100;2018-08-29;1.59;37;0
1551467;Elegant Quiet Family-Friendly 2BR;1106261;Jonas;0;Jamaica Plain;42.31012524;-71.1028772;Entire home/apt;150;2;6;2018-07-23;0.09;1;362
1552406;Central J.P 2 bd in Victorian nr Train +;8268084;Peggy;0;Jamaica Plain;42.31166048;-71.11490664;Entire home/apt;225;4;45;2018-10-30;0.73;1;96
1584340;Spacious Beacon Hill Apartment;8441226;Justin;0;Beacon Hill;42.35879743;-71.06760785;Entire home/apt;175;3;0;0;0;1;0
1584362;Grace's Harborview Fast T Downtown;6608084;CarneyFamily;0;Dorchester;42.31050176;-71.04811586;Private room;63;1;495;2018-11-11;7.92;7;195
1587540;Cozy House on Bunker Hill in Boston;2004732;Finola;0;Charlestown;42.37889813;-71.06118226;Entire home/apt;299;2;36;2018-09-03;0.65;1;1
1589392;Totally Amazing XL Studio w Skyline;4195134;Gift From God Properties;0;Back Bay;42.35441479;-71.07794303;Entire home/apt;110;30;4;2018-06-09;0.13;9;365
1596470;3-story Luxury in Central Location;480310;Michael;0;Downtown;42.35049371;-71.06986261;Entire home/apt;450;2;129;2018-11-05;2.06;1;119
1596664;Top of Fort Hill / Private room in brick townhouse;8513158;Kevin;0;Roxbury;42.32502098;-71.09478939;Private room;78;6;9;2018-11-10;1.19;2;197
1602491;Urban Victorian-walk the city! Rm 2;3875741;Mekkin;0;Roxbury;42.32701652;-71.08146902;Private room;70;2;28;2016-09-28;0.45;6;0
1604168;Exceptional South End One Bedroom Apartment;8546869;Elizabeth;0;South End;42.33652823;-71.07388596;Entire home/apt;295;2;5;2018-11-15;2.42;1;72
1615033;Ole North Church -1st in America;3637081;Jason Or Jose;0;North End;42.36796047;-71.05572927;Entire home/apt;115;1;406;2018-11-03;6.42;6;315
1628130;Rare! Perfect pondside location near everything;333220;Hylton;0;Jamaica Plain;42.31171249;-71.11818369;Entire home/apt;650;2;1;2016-07-23;0.04;1;0
1631942;Sweet 2 bedroom penthouse in historic Boston;4147257;Jenn;0;Jamaica Plain;42.31131397;-71.11617069;Entire home/apt;125;3;26;2018-08-05;0.47;2;63
1638584;Fort Hill Bedroom w/ Work Station;5243773;Chad & Mercy;0;Roxbury;42.32513754;-71.09264112;Private room;79;1;9;2018-10-25;0.14;2;0
1644031;Large Private bedroom by Seaport;8725557;Brooke;0;South Boston Waterfront;42.34017314;-71.04762982;Private room;105;1;163;2018-11-01;4.91;1;84
1658983;Freedom Trail Charlestown Studio! Walk Downtown!;8792144;Rachel;0;Charlestown;42.37785542;-71.06279709;Entire home/apt;155;6;78;2018-08-31;1.25;1;0
1668313;Room in Rozzie-Twin Bed-Full Bath;8834105;Rebecca;0;Roslindale;42.28194183;-71.1333719;Private room;53;1;34;2018-10-28;0.55;2;364
1682936;Charming 2 level Apartment;8898973;Adriana & Gianni;0;Roxbury;42.32370734;-71.09457956;Entire home/apt;150;2;148;2018-10-28;2.58;2;329
1692573;Urban oasis trendy JP 'hood - suite;8814724;Kelly;0;Jamaica Plain;42.31337883;-71.11718909;Entire home/apt;145;2;175;2018-10-28;2.84;1;357
1695275;Fenway park in view! Boston Studio;324630;Sean;0;Fenway;42.34772634;-71.09394752;Entire home/apt;99;1;490;2018-11-02;7.85;3;10
1721016;Quiet Sunlit Attic Studio;7723912;Fj;0;Roslindale;42.28606773;-71.1323625;Entire home/apt;102;7;7;2017-08-05;0.13;2;364
1724900;Charming sunlit house in Boston;7723912;Fj;0;Roslindale;42.28290546;-71.13267674;Entire home/apt;120;5;41;2018-10-16;0.67;2;317
1732804;Private room in Boston;9090219;Thomas;0;Dorchester;42.29040678;-71.05853479;Private room;70;1;108;2018-11-12;1.74;1;361
1754939;Gorgeous, spacious townhouse in Boston;9228417;Alice;0;Jamaica Plain;42.31227026;-71.10086091;Entire home/apt;165;1;15;2018-08-19;0.56;1;6
1755376;[1535-1C] 1BR - West End High Rise;25188;Seamless;0;West End;42.36380266;-71.06776691;Entire home/apt;349;4;2;2015-06-07;0.03;66;89
1757417;Queen in Arts & Crafts Bungalow;9241244;Keith (& Beth);0;West Roxbury;42.27753725;-71.1434784;Private room;60;1;59;2018-10-26;1.59;3;63
1766985;Convenient, comfortable, and safe.  Locker.;9283916;Alex;0;Brighton;42.34984805;-71.1401258;Shared room;36;2;3;2018-07-31;0.05;2;344
1810172;Room for 2 in Rozzie - Full Bath;8834105;Rebecca;0;Roslindale;42.28208581;-71.13334868;Private room;67;2;33;2018-10-03;0.54;2;316
1810397;3Bed/2.5Bath Luxury Triplex South End's Union Park;9485021;Stacy;0;South End;42.34363868;-71.07023501;Entire home/apt;900;4;36;2018-10-01;0.67;1;177
1814201;[1168-2/C4] Lux 2BR in Downtown Boston;25188;Seamless;0;Downtown;42.35085043;-71.06354159;Entire home/apt;399;3;3;2015-07-26;0.06;66;89
1815326;Back Bay Elegance in Brighton;9508341;Phyllis;0;Brighton;42.35508797;-71.16241976;Private room;99;1;248;2018-11-05;4.59;2;338
1821633;Queen Size Four Poster Bed;7799789;Bruce;0;Dorchester;42.30957665;-71.0479234;Private room;100;1;183;2018-11-11;2.97;3;342
1837150;Private bedroom, quiet street;9604687;Lauren;0;Roslindale;42.2811862;-71.1404403;Private room;75;1;0;0;0;1;356
1860279;Gorgeous BackBay 2 bedroom!  Amazing location.;4789620;Pallavi;0;Back Bay;42.3499502;-71.08953323;Entire home/apt;285;30;9;2016-02-19;0.15;1;320
1861070;Charming Gambrel on a sweet street;8879967;Joanne;0;Roslindale;42.27691292;-71.12823284;Private room;75;1;39;2018-10-27;0.7;1;354
1863443;Lux 1 Bedroom by Fenway with washer/dryer & WIFI;9419684;Mike;0;Fenway;42.34460149;-71.10171898;Entire home/apt;213;3;6;2017-04-29;0.11;132;0
1864705;Lux 2 Bedroom by Fenway with washer/dryer & WIFI;9419684;Mike;0;Fenway;42.34339556;-71.10105888;Entire home/apt;298;3;11;2016-09-28;0.2;132;0
1867834;Lux 2 Bedroom Apt Near Waterfront w/wifi;9419684;Mike;0;West End;42.36448505;-71.06900011;Entire home/apt;293;7;4;2014-09-19;0.07;132;121
1867881;Lux 2 Bedroom near Charles St w/gym, & WiFi;9419684;Mike;0;West End;42.36511606;-71.06926305;Entire home/apt;312;7;6;2018-04-17;0.11;132;128
1868004;Lux 1 Bedroom near Charles St w/gym & WiFi;9419684;Mike;0;West End;42.36325104;-71.06735805;Entire home/apt;217;7;6;2015-04-26;0.11;132;103
1868124;Lux Downtown Boston 1 Bedroom Apt w/pool;9419684;Mike;0;Downtown;42.35130793;-71.06350574;Entire home/apt;244;3;9;2016-09-07;0.17;132;116
1868513;Lux 1 Bedroom in Post-War Back Bay building w/WiFi;9419684;Mike;0;Back Bay;42.34619686;-71.07856622;Entire home/apt;231;3;6;2015-01-06;0.11;132;135
1873046;Cute 1 Bedroom Apartment, Downtown Boston;2356643;Voyage;0;Downtown;42.35284077;-71.06260646;Entire home/apt;195;2;104;2018-11-14;1.88;11;61
1881298;Private Apartment- Minutes from T!;1920539;Caitlin & Dan;0;Jamaica Plain;42.30026388;-71.11180739;Entire home/apt;115;1;406;2018-11-09;6.64;1;273
